상품명,별점,리뷰
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,첫주문린데 너무 조아요 새벽배송 칼배송 굳짱짱맨
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,4,너무 맛나서 계속 재루매 하고 았어요*
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,녹지않고  잘 도착했습니다
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,다욧시작~~~이주간해보랍니다
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,"정말 빠르게 배송왔어요
포장도 꼼꼼하고, 아이스팩도 넣어서 보내주셨네요
맛은 아직 모르겠어요~"
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,딴거보다 도시락이 맛있어요
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,지난번에 이어 맛있게  먹고 있습니다
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,"맛있습니다!ㅋㅋ
먹기 편하고
다만 비닐 안뜯고 처음에 그냥 4분 돌렸는데
ㅠㅠㅠ 용기 변형이와요"
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,4,저번에는 스트로폼 박스에 아이스팩과 함께 배송되어서 꽁꽁 언 상태로 받았는데 이번에는 24개 시켰는데 종이박스에 아이스팩 두개로만 와서 받아보니 거의 녹아있었어요 ㅠ 그래도 잘 먹고 있습니다 먹기 편리하고 맛도 있어요
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,맛은 괜찮은데 약간 편의점 도시락 같습니다. 건강한 메뉴는 아니고 맛으로 먹기 좋습니다.
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,오~! 생각보다 맛도리네요? 다이어트 잘 성공해보겠습니다!
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,결혼전에 다이어트할때도 정말 유용하게 잘먹으면서 뺏는데 이제 결혼하고 돼지가 되너 다시한번 다이어트 박고 있습니다 너무 도움 많이되고  맛있기도하고 좋네요 감사합니다
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,배송 빠르고 맛있네요.
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,"빠르고 안전한 배송 감사합니다. 
잘 먹을게요."
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,간단하게 먹기 좋았습니다
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,종류 다양하고 먹기 간편해서 좋아요~ 냉동실에 딱들어가네요 ㅋㅋ
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,늘 주문해서 먹고 있어요 ~
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,맛있게 잘 먹었어요
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,좋아요좋아요좋아요좋아요
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,생각보다 간이 쎄요!
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,"여러번 재구매 중인데, 조금 간이 짠 것 같아요 ㅋㅋ 그래도 맛있어서 또 재구매 예정입니다"
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,배송빠르고 맛있어요
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,양이 너무 작아서 너무 슬프다는 ㅠㅠ 맛은 맛있어요
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,전자레인지에 돌리기만 하면 되어서 쉽고 빠르게 먹을 수 있어요.
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,맛있게 잘 먹고 있습니다 ~
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,잘 먹겠습니다~~~~
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,밥 뭐 먹을지 모르겠을 때 냉동실에서 하나 아무거나 골라서 먹어요. 맛은 평타이상은 치는것 같아요.
맛있는 밥/반찬 식단 2주 한끼 식사 냉동 배달 로칼 도시락 6종 12팩,5,너무 맛있어요 잘먹고있어요ㅋㅋ
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,재구매입니다 간단히 먹기좋아요
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,4,대기업의 맛!대기업의 맛!대기업의 맛!
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,4,대기업의 맛!대기업의 맛!
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,4,대기업의 맛!대기업의 맛!
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,불닭덮밥이 젤 마싯슴 진자로.
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,냠냠굿 간이야무지게ㅈ딱맞쥬
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,푸주에 까르보나라 소스 묻힌 맛 저는 좋았어요 식감도 신선하구
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,최고 맛나요 속세의맛
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,편하고 맛있어요 다양한맛
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,양이 적지만 간도 맞고 맛있어요
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,매콤한 짬뽕밥이라 맛있고 편해요
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,산채나물밥을 간편하게먹을수 있어 좋아요
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,양이 많지 않지만  다이어트식으로 좋아요
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,장조림에 버터향이 나서 좋아요
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,"당뇨로  음식 선택이 힘든데 당 함량이 적어서 좋고 렌지에 돌려서 편리하게 섭취
맛도 괜찬네요"
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,"당뇨로  음식 선택이 힘든데 당 함량이 적어서 좋고
맛도 괜찬네요"
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,맛있게 먹었습니다.
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,맛있게 잘 먹고 있습니다
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,맛있게 잘 먹고 있습니다
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,맛있게 잘 먹고 있습니다
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,맛있어요~~~!!!
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,맛도괜찮아요~ 또시킬게용
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,포장도 잘 되어있고 먹기편해요
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,"혈당관리 하느라 구입했어요.
아주 만족합니다."
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,"혈당관리 하느라 구입했어요.
아주 만족합니다."
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,"혈당관리 하느라 구입했어요.
아주 만족합니다."
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,"혈당관리 하느라 구입했어요.
백미보다는 덜 튀지만 그래도 혈당이 튀네요^^"
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,"혈당관리 하느라 구입했어요.
간단하게 한끼 해결 됩니다."
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,4,당 재검사가 있어서 그때까지는 식단을 열심히 햐여하는데 매번 밥 차려 먹기 힘들어 사봤어여 귀찮을때는 완전 딱이에요
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,매달 시켜먹는데 이것만 먹어요 아주 점심때 간편해요
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,다여트 도시락중 젤 맛있음...
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,3,"솔직후기 맛은잇다
양이 4살짜리가 먹어도 적다
정확히 한두젓가락이면 끝"
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,4,먹을만 해요 가격이 좀더  착하면 좋겠어요
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,1,당뇨식단 도시락 아닙니다. 사기꾼들
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,1,당뇨식단 도시락 아닙니다. 사기꾼들
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,1,당뇨식단 도시락 아닙니다. 사기꾼들
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,1,당뇨식단 도시락 아닙니다. 사기꾼들
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,1,당뇨식단 아닙니다. 짜증나..$
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,1,"당뇨식단 아닙니다, 나쁜 쉐이들.."
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,계속 재구매하네요 ㅎㅎ 점심 한끼만 이걸로 해도 혈당 조절 확실히 돼요!!
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,계속 재구매하네요 ㅎㅎ 점심 한끼만 이걸로 해도 혈당 조절 확실히 돼요!!
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,맛있게 잘 먹고 있습니다.
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,맛있게 잘 먹고 있습니다.
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,맛있게 잘 먹고 있습니다.
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,사무실에서 잘먹고있어요! 맛있어요!
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,"처음엔 기대안했는데 맛있더라구요 ㅎㅎ
재구매의사있어요

단-!! ㅠㅠㅠ 양이 작아욥 ㅠㅠㅠ"
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,직장에서 저렴한 한끼로 좋아요!
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,진짜 맛도 좋고 이거 점심 또는 저녁으로 먹고 운동 열심히해서 한달간 2키로 감량 성공!!! 집에서 홈트만으로요!! 저는 도시락하고 샐러드 같이 먹었어요!! 진짜 최고네요!! 가격 맛 다 좋아요!! 날이 더워져서 보내주실때는 꼼꼼하게 해서 보내시지만 회사갈 동안 오니까  택배가 슬슬 걱정되네요 ㅎㅎ하지만 그래도 시켜먹을거에요!!!
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,맵찔이인 저한텐 닭볶음이 생각보다 맵더라구요~ 그래도 맛있게 잘 먹었습니다ㅎㅎ
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,4,아직 시식전 맛낫슴좋겟
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,맛있게 잘 먹고 있어요
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,맛있어요~ 3개밖에 안남어서 다음주에 또 주문하려구요^^
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,와우 넘 맛잇어서 맘에들어용
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,맛있게 잘먹었어요. 재구매 의사 있어요.
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,맛있어요.칼로리낮아서너무좋아요
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,4,잘먹을게요.. ㅎㅎㅎ
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,4,잘먹을게요.. ㅎㅎㅎ
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,저당 도시락이라서 맛없을줄 알았는데 엄청 맛있어여!!! 너무 맛있어서 또 먹고 싶어요~
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,4,잘먹을게요.. ㅎㅎㅎ
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,"늘 사먹는 곳이라 제육은 생각보다 별로지만 뭐
다이어트 식단용으로 산거라  후회는 안해요
다음은 나의 최애들만 다시 시켜먹을래요 ㅎ"
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,재구매 여러번입니다 넘 맛잇어요
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,존맛이에요 두부면도 맛있고 밥도 맛있어요 식감도 괜찮았고 거를 거 하나없이 다 맛있네요 첨 사본거라 다음번엔 더 맛있었던 것들로 사려고요 저당 최고~~짬뽕들어간거 존맛 아 두부있는건 4분보다 30초정도 더 돌렸어요 해동 덜 되더라고요ㅜ
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,존맛이에요 두부면도 맛있고 밥도 맛있어요 식감도 괜찮았고 거를 거 하나없이 다 맛있네요 첨 사본거라 다음번엔 더 맛있었던 것들로 사려고요 저당 최고~~짬뽕들어간거 존맛 아 두부있는건 4분보다 30초정도 더 돌렸어요 해동 덜 되더라고요ㅜ
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,존맛이에요 두부면도 맛있고 밥도 맛있어요 식감도 괜찮았고 거를 거 하나없이 다 맛있네요 첨 사본거라 다음번엔 더 맛있었던 것들로 사려고요 저당 최고~~짬뽕들어간거 존맛 아 두부있는건 4분보다 30초정도 더 돌렸어요 해동 덜 되더라고요ㅜ
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,존맛이에요 두부면도 맛있고 밥도 맛있어요 식감도 괜찮았고 거를 거 하나없이 다 맛있네요 첨 사본거라 다음번엔 더 맛있었던 것들로 사려고요 저당 최고~~아 두부있는건 4분보다 30초정도 더 돌렸어요 해동 덜 되더라고요ㅜ
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,존맛이에요 두부면도 맛있고 밥도 맛있어요 식감도 괜찮았고 거를 거 하나없이 다 맛있네요 첨 사본거라 다음번엔 더 맛있었던 것들로 사려고요 저당 최고~~아 두부있는건 4분보다 30초정도 더 돌렸어요 해동 덜 되더라고요ㅜ
저당도시락 장조림 버터 계란밥 225g 양많은 곤약밥/반찬 단백질식단,5,존맛이에요 두부면도 맛있고 밥도 맛있어요 식감도 괜찮았고 거를 거 하나없이 다 맛있네요 첨 사본거라 다음번엔 더 맛있었던 것들로 사려고요 저당 최고~~아 두부있는건 4분보다 30초정도 더 돌렸어요 해동 덜 되더라고요ㅜ
